Open,High,Low,Close,Volume,OpenInt
60.18899999999999,60.79,60.18899999999999,60.18899999999999,3.87,0
60.198,60.82,59.381,59.381,97.28,0
60.141999999999996,60.141999999999996,59.202,59.841,44.99,0
59.888999999999996,60.141999999999996,59.701,59.794,116.86,0
59.258,60.481,59.258,60.481,44.42,0
60.461999999999996,60.88399999999999,60.292,60.604,19.18,0
60.82,60.95,60.049,60.95,95.17,0
59.606,61.582,59.606,61.582,58.24,0
60.688,60.763000000000005,60.688,60.763000000000005,11.51,0
60.97,60.97,60.547,60.547,7.04,0
59.72,60.593999999999994,59.72,60.593999999999994,17.29,0
60.659,60.659,60.18899999999999,60.461999999999996,29.92,0
59.56,60.31100000000001,59.56,60.31100000000001,19.55,0
60.79,60.79,60.79,60.79,2.64,0
61.543,61.543,61.007,61.242,54.83,0
61.535,61.543,61.516000000000005,61.543,40.75,0
61.977,62.013000000000005,61.318000000000005,61.412,81.3,0
60.725,61.365,60.659,61.365,21.48,0
61.45,61.45,61.29,61.29,6.61,0
61.007,61.656000000000006,60.998000000000005,61.526,16.41,0
61.816,61.864,61.742,61.769,43.57,0
61.864,62.728,61.864,62.55,12.79,0
62.776,63.105,62.287,63.048,88.12,0
62.248999999999995,62.821999999999996,62.248999999999995,62.821999999999996,761.4,0
62.7,63.067,62.7,62.79600000000001,15.14,0
63.086000000000006,63.49,62.888000000000005,62.888000000000005,23.57,0
63.284,63.284,62.522,62.578,215.19,0
63.048,63.048,63.048,63.048,3.31,0
62.786,63.001999999999995,62.718999999999994,62.945,126.21,0
63.152,63.152,62.4,62.4,4.9,0
62.4,62.945,62.4,62.738,32.51,0
62.645,62.645,62.645,62.645,3.19,0
62.992,62.992,62.596000000000004,62.596000000000004,18.09,0
62.119,62.776,62.089,62.136,22.32,0
62.87,62.87,62.202,62.202,12.76,0
61.977,61.977,61.271,61.628,10.64,0
61.403,61.403,61.403,61.403,4.26,0
60.349,60.349,60.349,60.349,2.13,0
61.083999999999996,61.18600000000001,60.397,60.566,13.83,0
60.96,61.477,60.96,61.477,8.5,0
60.8,61.036,60.8,60.8,13.83,0
61.422,61.422,61.422,61.422,4.26,0
61.619,61.619,61.486000000000004,61.486000000000004,6.39,0
61.251999999999995,62.691,61.251999999999995,62.691,13.83,0
62.07,62.07,61.778999999999996,62.07,6.39,0
62.813,62.813,62.606,62.813,7.44,0
62.821999999999996,63.067,62.457,62.86,92.5,0
62.54,63.028999999999996,62.457,63.028999999999996,37.21,0
62.586999999999996,62.586999999999996,62.06,62.163999999999994,48.92,0
62.004,62.004,61.299,61.656000000000006,259.45,0
61.656000000000006,61.656000000000006,61.656000000000006,61.656000000000006,3.19,0
62.004,62.428000000000004,61.562,62.428000000000004,175.45,0
61.968,62.645,61.806999999999995,62.645,15.76,0
61.722,61.722,61.458999999999996,61.562,1309.99,0
61.693999999999996,61.833999999999996,61.693999999999996,61.732,1303.63,0
62.718999999999994,63.086000000000006,62.7,62.87,118.03,0
63.152,63.152,62.738,62.738,1447.92,0
63.368,63.368,62.56,62.56,1120.74,0
62.457,63.161,62.457,63.123999999999995,185.89,0
63.376999999999995,63.376999999999995,62.578,63.058,1365.28,0
63.434,63.434,63.188,63.228,10.64,0
63.376999999999995,63.376999999999995,63.312,63.349,9.56,0
62.983000000000004,63.763999999999996,62.983000000000004,63.763999999999996,22.15,0
63.86600000000001,63.894,63.54600000000001,63.886,829.71,0
62.973,63.086000000000006,62.681999999999995,62.86,58.48,0
63.123999999999995,63.45399999999999,63.123999999999995,63.376999999999995,336.58,0
63.651,63.821000000000005,63.218,63.218,311.61,0
63.801,63.923,63.54600000000001,63.54600000000001,39.5,0
63.913999999999994,64.223,63.913999999999994,64.215,40.42,0
64.27199999999999,64.421,64.27199999999999,64.29899999999999,346.64,0
64.289,64.76899999999999,64.092,64.449,230.74,0
64.439,64.439,64.046,64.046,54.23,0
64.168,64.185,63.593999999999994,63.998999999999995,18.09,0
63.396,63.556000000000004,63.143,63.387,73.38,0
63.443999999999996,63.998999999999995,63.443999999999996,63.913999999999994,156.31,0
64.497,64.497,64.016,64.072,46.79,0
63.424,63.707,63.396,63.396,25.51,0
62.983000000000004,63.54600000000001,62.626000000000005,62.626000000000005,32.65,0
63.349,63.358000000000004,62.926,63.096000000000004,15.51,0
64.374,64.374,63.943000000000005,64.215,120.16,0
64.111,64.14,63.856,63.903999999999996,57.43,0
63.96,63.96,63.95,63.95,11.65,0
64.046,64.064,63.933,63.933,10.64,0
63.96,64.685,63.96,64.685,7.44,0
64.195,64.76,64.185,64.507,46.01,0
64.808,64.817,64.016,64.55199999999999,132.53,0
64.665,64.939,64.488,64.488,27.65,0
64.47800000000001,64.939,64.195,64.882,58.48,0
64.421,65.72800000000001,63.631,65.72800000000001,56.35,0
65.446,65.456,64.59100000000001,64.6,20.2,0
62.766999999999996,64.572,62.766999999999996,64.195,129.74,0
63.5,65.184,63.5,65.005,18.09,0
63.556000000000004,64.855,63.556000000000004,64.657,40.7,0
64.469,64.638,64.064,64.13,113.78,0
64.14,64.62899999999999,64.13,64.497,38.81,0
64.016,64.016,63.99,63.99,19.16,0
64.111,64.949,64.092,64.543,26.59,0
64.185,64.185,64.185,64.185,3.19,0
63.791000000000004,63.791000000000004,62.926,63.293,81.88,0
63.001999999999995,63.123999999999995,62.963,62.963,10.64,0
63.443999999999996,63.443999999999996,62.652,62.652,22.63,0
63.434,63.604,63.246,63.604,15.91,0
63.95,64.469,63.651,64.13,54.54,0
64.13,64.13,64.13,64.13,1.07,0
61.129,63.754,61.129,62.86,25.51,0
63.358000000000004,63.358000000000004,63.086000000000006,63.086000000000006,5.32,0
64.02600000000001,64.02600000000001,64.02600000000001,64.02600000000001,2.13,0
64.02600000000001,66.773,64.02600000000001,66.773,28.7,0
66.764,66.764,66.764,66.764,2.09,0
65.348,67.26100000000001,64.736,64.937,19.85,0
64.937,64.937,64.937,64.937,0.51,0
64.937,64.937,63.72,63.72,17.76,0
64.611,64.611,64.611,64.611,2.09,0
64.094,64.44800000000001,64.094,64.438,10.45,0
62.735,62.908,62.582,62.86,17.76,0
63.004,63.32899999999999,63.004,63.32899999999999,6.15,0
64.783,64.783,61.195,62.343999999999994,38.67,0
63.922,66.03699999999999,62.266999999999996,62.266999999999996,526.69,0
61.797,61.797,61.521,61.597,12.54,0
61.711000000000006,62.745,60.773999999999994,61.721000000000004,43.88,0
61.653999999999996,61.653999999999996,61.396,61.396,6.27,0
61.817,61.817,61.406000000000006,61.558,12.54,0
62.343999999999994,62.343999999999994,61.931999999999995,61.931999999999995,11.49,0
63.20399999999999,63.224,63.20399999999999,63.224,4.18,0
63.854,63.88399999999999,62.879,63.09,33.83,0
62.821000000000005,63.395,62.821000000000005,63.395,12.21,0
64.133,64.133,64.133,64.133,4.18,0
64.047,64.094,63.568000000000005,63.568000000000005,17.76,0
63.942,63.942,63.942,63.942,3.14,0
64.11399999999999,64.11399999999999,63.645,63.96,7.32,0
64.181,64.181,62.651,62.812,12.54,0
63.386,63.386,62.668,62.946000000000005,8.36,0
62.277,62.641000000000005,62.277,62.277,11.49,0
61.157,62.151,61.157,61.76,25.09,0
62.2,62.668,61.435,62.333999999999996,198.56,0
62.095,63.214,62.095,62.927,17.76,0
63.09,63.175,62.141000000000005,62.247,38.67,0
63.051,63.233999999999995,62.468,62.468,17.76,0
62.381,62.574,61.76,61.942,424.33,0
62.965,63.119,61.845,61.845,110.77,0
62.411,63.395,62.411,62.496,43.88,0
62.305,62.784,61.511,62.371,14.56,0
61.607,62.428999999999995,61.396,62.2,18.82,0
62.007,63.482,62.007,62.765,32.39,0
62.43899999999999,62.611000000000004,61.328,62.611000000000004,389.37,0
62.631,62.631,60.812,61.903,315.59,0
61.683,61.845,61.291000000000004,61.835,164.08,0
61.951,61.951,61.626000000000005,61.74100000000001,21.95,0
62.151,62.333999999999996,61.788000000000004,61.989,214.23,0
62.621,62.621,61.461999999999996,61.835,74.19,0
61.826,61.845,60.869,61.645,53.29,0
61.166000000000004,61.251999999999995,60.286,60.352,34.48,0
60.132,60.132,58.648999999999994,59.597,140.03,0
52.87,64.11399999999999,50.87,59.913000000000004,144.23,0
60.248000000000005,73.778,56.716,59.96,127.49,0
58.361999999999995,58.361999999999995,57.415,58.228,101.37,0
57.415,59.386,57.023,58.851000000000006,628.06,0
59.424,59.434,59.406000000000006,59.406000000000006,25.09,0
59.128,59.195,56.706,59.195,35.53,0
56.842,57.108000000000004,56.477,56.851000000000006,20.9,0
56.851000000000006,56.851000000000006,56.851000000000006,56.851000000000006,1.05,0
58.563,58.563,57.846000000000004,57.846000000000004,36.58,0
56.631,57.215,56.631,57.215,8.36,0
58.64,58.64,57.998999999999995,58.218999999999994,41.79,0
58.773999999999994,58.773999999999994,58.449,58.449,14.63,0
57.425,57.88399999999999,57.415,57.88399999999999,27.86,0
57.88399999999999,57.88399999999999,57.88399999999999,57.88399999999999,2.09,0
58.716,58.716,57.09,57.902,62.7,0
59.033,59.033,58.095,58.698,16.72,0
59.07,59.768,58.419,59.463,34.48,0
58.391000000000005,59.606,58.391000000000005,59.501000000000005,45.38,0
58.382,58.706,57.798,58.409,33.45,0
57.36600000000001,58.382,57.36600000000001,58.228,22.99,0
57.1,57.205,57.042,57.108000000000004,62.7,0
57.147,58.793,56.993,57.951,94.04,0
56.449,58.525,56.286,58.525,16.68,0
57.798,59.644,57.568000000000005,59.644,24.03,0
60.122,60.122,55.692,56.075,65.93,0
55.559,56.172,55.425,56.066,21.95,0
57.75,58.353,56.553000000000004,58.19,55.38,0
60.573,63.281000000000006,58.372,59.318999999999996,28.23,0
59.32899999999999,59.32899999999999,57.232,57.663999999999994,41.79,0
58.372,59.368,58.372,58.812,122.22,0
59.511,59.635,58.803000000000004,58.888999999999996,22.99,0
59.318999999999996,59.808,58.698,59.205,56.42,0
58.141999999999996,61.147,58.141999999999996,60.114,63.75,0
60.199,60.266999999999996,60.047,60.19,103.46,0
60.19,60.19,60.19,60.19,0.48,0
59.644,59.644,59.644,59.644,2.09,0
58.965,60.038000000000004,58.965,59.586999999999996,20.9,0
60.324,60.678000000000004,60.324,60.419,12.54,0
60.755,60.773999999999994,60.229,60.746,107.64,0
60.132,60.726000000000006,60.104,60.726000000000006,87.78,0
60.075,60.229,59.88399999999999,59.97,5.85,0
60.333999999999996,60.333999999999996,59.998000000000005,59.998000000000005,7.32,0
60.372,61.147,60.361999999999995,60.525,65.84,0
61.683,61.683,61.291000000000004,61.291000000000004,26.13,0
61.318999999999996,61.45399999999999,60.983999999999995,61.214,34.48,0
61.157,61.157,60.544,61.117,17.76,0
61.3,61.74100000000001,61.176,61.396,26.13,0
60.621,61.099,60.621,60.861000000000004,22.99,0
61.376999999999995,61.376999999999995,61.376999999999995,61.376999999999995,2.09,0
61.989,61.989,61.461999999999996,61.531000000000006,206.75,0
62.027,62.115,61.607,62.095,84.65,0
62.115,62.115,61.568000000000005,61.797,27.48,0
62.477,62.477,61.185,61.205,33.45,0
60.746,61.042,60.746,61.042,19.85,0
62.075,62.075,60.477,60.477,8.34,0
61.531000000000006,61.531000000000006,60.831,60.831,7.32,0
60.831,60.831,60.821999999999996,60.821999999999996,10.45,0
60.132,60.286,59.941,60.218999999999994,9.4,0
59.386,59.75,59.138000000000005,59.396,14.63,0
59.998000000000005,59.998000000000005,59.998000000000005,59.998000000000005,3.14,0
60.352,60.352,60.352,60.352,3.14,0
59.989,60.851000000000006,59.979,60.851000000000006,128.54,0
61.233999999999995,61.233999999999995,61.214,61.224,42.85,0
61.338,61.338,61.338,61.338,3.14,0
62.2,62.391000000000005,61.09,61.147,21.95,0
60.544,61.328,60.544,61.282,34.48,0
61.645,61.645,61.013000000000005,61.013000000000005,28.23,0
62.065,62.065,61.147,61.195,38.67,0
60.621,61.224,60.621,61.022,35.53,0
61.214,61.635,61.214,61.635,36.21,0
61.176,61.367,60.428999999999995,60.428999999999995,43.98,0
61.242,61.242,60.028,60.31399999999999,36.35,0
61.117,61.176,60.631,61.176,43.88,0
61.481,61.481,60.122,60.658,20.9,0
60.093999999999994,60.544,59.453,60.093999999999994,19.16,0
60.008,60.008,59.463,59.606,17.76,0
59.88399999999999,60.047,59.75,59.75,12.54,0
58.449,58.449,58.449,58.449,4.18,0
58.573,58.573,58.573,58.573,5.47,0
60.861000000000004,60.861000000000004,58.821000000000005,59.06100000000001,28.23,0
62.056000000000004,62.43899999999999,59.396,62.43899999999999,26.13,0
61.348,70.965,61.348,62.2,58.52,0
63.226000000000006,63.226000000000006,62.93,63.221000000000004,34.11,0
63.711999999999996,63.711999999999996,62.253,62.253,41.13,0
60.958999999999996,62.175,60.958999999999996,61.669,12.43,0
59.412,60.755,59.412,60.755,28.78,0
61.077,61.086999999999996,60.521,60.521,25.96,0
61.037,61.037,60.306999999999995,60.501999999999995,127.41,0
60.949,64.253,59.84,60.356,102.28,0
60.775,60.784,60.036,60.036,79.59,0
59.966,59.967,59.636,59.818000000000005,106.81,0
59.325,59.325,57.95399999999999,58.839,45.42,0
57.867,58.601000000000006,57.817,58.128,43.8,0
58.158,58.217,57.43899999999999,57.581,12.96,0
56.903,57.43899999999999,55.876999999999995,55.931000000000004,345.58,0
56.826,56.843999999999994,55.879,56.543,22.0,0
56.893,56.893,54.957,56.191,36.29,0
55.735,56.836000000000006,55.6,55.901,36.6,0
56.543,56.684,54.755,55.263999999999996,53.9,0
55.775,56.32,55.45399999999999,56.32,12.38,0
54.028,54.699,54.028,54.699,12.06,0
55.911,55.911,54.49,54.49,27.75,0
54.235,54.235,52.18600000000001,53.175,60.95,0
53.143,54.239,53.143,54.239,20.73,0
54.504,55.07,54.504,54.856,28.73,0
55.114,55.18600000000001,54.015,54.483000000000004,33.93,0
55.464,55.551,54.364,54.793,97.59,0
55.717,55.717,54.063,54.277,63.91,0
55.23,55.23,55.049,55.049,8.53,0
56.008,56.008,56.008,56.008,8.49,0
54.978,56.513999999999996,54.978,56.513999999999996,113.22,0
55.931000000000004,55.931000000000004,54.974,55.19,47.4,0
54.763000000000005,55.288000000000004,54.369,55.288000000000004,14.5,0
56.368,56.368,54.919,54.919,17.18,0
54.672,55.61,54.672,55.26,33.22,0
52.808,53.858999999999995,52.808,53.858999999999995,19.47,0
53.418,54.158,53.418,53.977,4.93,0
54.063,54.063,54.063,54.063,1.49,0
53.24,53.36600000000001,52.102,52.102,70.27,0
53.683,54.256,53.043,53.56399999999999,124.38,0
53.79,55.288000000000004,53.79,54.063,19.43,0
56.316,56.32,55.744,56.192,30.52,0
55.979,55.979,54.983000000000004,55.619,5.74,0
55.824,56.758,55.824,56.631,11.71,0
56.271,56.271,55.483999999999995,55.696999999999996,99.62,0
54.181000000000004,55.818000000000005,54.181000000000004,55.818000000000005,51.44,0
55.775,56.371,55.775,56.17,21.59,0
55.56100000000001,56.641000000000005,55.56100000000001,56.54,21.22,0
55.173,55.619,55.173,55.619,7.32,0
56.693999999999996,57.205,56.693999999999996,57.205,9.33,0
57.886,57.924,57.637,57.924,31.81,0
58.06,58.226000000000006,57.545,57.545,27.3,0
58.361999999999995,58.361999999999995,58.361999999999995,58.361999999999995,10.26,0
58.761,58.761,58.761,58.761,11.08,0
58.508,58.508,57.858000000000004,57.994,31.64,0
57.02,57.02,57.02,57.02,3.16,0
57.769,57.973,57.769,57.973,8.29,0
58.003,59.695,58.003,59.51,74.6,0
59.305,59.582,59.239,59.417,174.95,0
58.818999999999996,59.187,58.382,59.187,315.45,0
58.576,59.282,58.354,59.282,283.84,0
59.315,60.195,59.315,60.195,53.99,0
60.26,60.306999999999995,59.747,59.747,14.9,0
60.22,60.22,59.247,59.257,132.95,0
59.382,60.121,59.053000000000004,59.655,30.71,0
60.269,60.269,58.548,58.68,31.28,0
59.159,59.3,58.763999999999996,59.3,28.36,0
59.273,59.273,59.273,59.273,5.01,0
58.953,60.04600000000001,58.953,60.04600000000001,24.4,0
59.973,60.306999999999995,59.973,60.306999999999995,5.64,0
60.224,60.24,59.858000000000004,60.016999999999996,23.54,0
59.589,60.074,58.975,59.806000000000004,91.58,0
59.586999999999996,59.898999999999994,59.523999999999994,59.898999999999994,40.35,0
59.782,59.782,58.747,58.955,53.24,0
58.81,59.619,58.81,59.619,3.88,0
59.18899999999999,59.18899999999999,58.498000000000005,58.498000000000005,45.43,0
59.705,59.705,59.391999999999996,59.559,62.36,0
60.016000000000005,60.141999999999996,59.528999999999996,59.782,52.82,0
59.715,60.306999999999995,59.715,60.3,39.63,0
60.424,60.979,60.424,60.979,18.46,0
61.067,61.173,60.803000000000004,61.133,34.84,0
60.901,60.901,60.833999999999996,60.833999999999996,10.6,0
61.13399999999999,61.255,61.13399999999999,61.232,12.0,0
61.948,62.038999999999994,61.571999999999996,62.018,39.79,0
62.145,62.253,61.971000000000004,62.147,44.23,0
61.981,61.981,61.417,61.69,22.32,0
61.213,61.417,61.213,61.417,4.28,0
61.387,61.407,61.141000000000005,61.281000000000006,14.29,0
61.281000000000006,61.864,61.281000000000006,61.708,40.85,0
61.815,61.961999999999996,61.349,61.961999999999996,43.18,0
61.446000000000005,61.766999999999996,61.378,61.378,12.27,0
60.911,61.067,60.784,61.067,7.56,0
60.911,61.523999999999994,60.911,61.456,44.45,0
60.553000000000004,60.636,60.453,60.636,41.58,0
60.26,60.26,60.065,60.065,88.81,0
60.172,60.172,59.599,59.599,12.06,0
59.94,59.94,59.94,59.94,2.58,0
60.396,60.396,60.152,60.25,29.24,0
60.726000000000006,60.863,60.473,60.473,56.35,0
60.641999999999996,60.812,60.6,60.6,10.07,0
60.736000000000004,60.736000000000004,60.008,60.6,33.79,0
60.162,60.162,59.54,59.831,24.08,0
59.909,60.619,59.909,60.571000000000005,12.65,0
60.38,60.396,59.713,60.04600000000001,99.57,0
60.172,60.396,59.766000000000005,59.766000000000005,9.62,0
59.666000000000004,59.821999999999996,59.335,59.821999999999996,23.65,0
59.82,60.288000000000004,59.82,60.065,21.58,0
60.57,60.871,60.317,60.838,48.51,0
60.843,61.427,60.843,61.318999999999996,27.44,0
61.407,61.504,61.353,61.427,60.99,0
61.523999999999994,61.571999999999996,61.398,61.398,70.06,0
61.43600000000001,61.504,61.144,61.305,60.0,0
61.108000000000004,61.543,61.108000000000004,61.543,15.32,0
61.368,61.582,61.146,61.582,23.6,0
60.6,61.61,60.6,61.332,78.04,0
61.698,61.698,61.504,61.608999999999995,17.54,0
62.302,62.358999999999995,62.15,62.233999999999995,22.51,0
62.253,62.336000000000006,62.051,62.051,9.76,0
62.875,62.875,61.387,61.387,7.15,0
60.803000000000004,61.144,60.396,60.531000000000006,15.41,0
60.522,60.522,60.357,60.357,16.36,0
60.093,60.093,59.376000000000005,59.549,42.58,0
60.074,60.696999999999996,60.074,60.696999999999996,60.04,0
59.431999999999995,60.016000000000005,59.431999999999995,60.016000000000005,21.94,0
59.92,60.231,59.876999999999995,60.231,93.86,0
61.387,61.387,61.123999999999995,61.318999999999996,16.81,0
61.485,61.67100000000001,60.83,61.471000000000004,42.92,0
60.038000000000004,61.67100000000001,60.038000000000004,61.24,49.96,0
62.277,62.542,61.211000000000006,62.542,63.71,0
60.243,60.243,58.501000000000005,58.736000000000004,29.55,0
58.795,58.795,56.778999999999996,57.235,112.15,0
59.61600000000001,59.61600000000001,58.29600000000001,58.455,35.37,0
59.656000000000006,59.998000000000005,59.553999999999995,59.966,15.48,0
60.135,60.575,59.871,60.526,98.14,0
61.896,73.372,60.018,60.9,206.6,0
61.632,61.632,60.028,60.762,67.22,0
59.02,60.3,59.02,60.3,13.28,0
60.711999999999996,60.711999999999996,59.698,59.698,13.11,0
60.742,61.288999999999994,60.742,61.288999999999994,6.27,0
61.373000000000005,61.876999999999995,60.723,61.158,34.77,0
62.385,62.571999999999996,62.121,62.121,13.4,0
61.387,62.09,61.387,61.975,13.04,0
63.657,63.657,62.351000000000006,62.757,56.6,0
62.757,63.769,62.248000000000005,62.544,60.61,0
62.586000000000006,63.36,61.535,62.07899999999999,29.03,0
62.425,62.797,61.952,62.797,69.08,0
63.824,63.824,62.184,62.766999999999996,32.99,0
62.913999999999994,63.284,62.708,63.229,47.14,0
63.343999999999994,65.252,62.61,63.589,1409.41,0
62.894,65.381,62.806000000000004,62.806000000000004,72.05,0
62.355,65.633,62.355,65.633,40.34,0
63.803999999999995,65.633,62.415,63.589,31.23,0
63.461999999999996,63.461999999999996,62.355,63.452,49.39,0
63.608000000000004,63.833,63.04,63.784,44.84,0
62.552,63.861000000000004,62.493,63.773999999999994,49.04,0
62.873999999999995,63.177,61.858999999999995,62.208999999999996,24.39,0
63.148,63.148,63.148,63.148,12.2,0
63.54,63.54,62.522,62.965,10.51,0
63.765,63.824,62.961999999999996,63.463,103.72,0
63.95,64.01899999999999,63.589,63.589,39.56,0
63.861999999999995,63.98,62.983000000000004,63.868,16.63,0
63.402,63.98,63.402,63.98,21.09,0
64.577,64.694,63.54,64.37100000000001,72.24,0
63.54,64.404,63.54,64.077,17.59,0
64.567,64.705,64.169,64.705,35.23,0
64.077,64.694,64.077,64.577,37.65,0
64.381,64.381,63.621,63.621,22.07,0
64.87,64.87,64.03,64.87,36.06,0
64.41,64.577,63.188,63.614,12.42,0
64.40100000000001,64.43,63.619,64.361,18.6,0
64.959,64.959,63.931000000000004,64.475,56.93,0
64.567,64.567,64.195,64.278,42.8,0
63.92100000000001,64.322,63.92100000000001,64.322,17.7,0
64.655,64.655,63.833,64.087,36.8,0
63.008,64.655,63.008,64.655,40.63,0
63.032,64.332,62.943999999999996,64.322,50.28,0
63.461999999999996,64.04899999999999,63.461999999999996,64.04899999999999,14.17,0
64.312,64.312,62.973,62.973,22.52,0
63.461999999999996,64.88,63.461999999999996,64.175,49.54,0
64.80199999999999,65.17399999999999,64.457,65.12899999999999,54.61,0
65.437,65.437,65.112,65.339,26.2,0
65.252,65.252,63.923,64.874,41.76,0
65.025,65.025,63.833,63.833,28.97,0
63.773999999999994,64.292,63.559,63.799,14.77,0
63.258,63.258,61.965,62.708,49.02,0
63.187,63.187,62.058,62.416000000000004,26.99,0
63.497,63.497,62.395,63.158,167.4,0
63.275,63.285,62.673,63.251000000000005,34.1,0
62.972,63.68600000000001,62.972,63.68600000000001,6.81,0
63.803999999999995,63.803999999999995,63.803999999999995,63.803999999999995,7.65,0
63.941,63.941,62.205,63.603,19.0,0
65.066,65.183,63.887,65.03699999999999,90.91,0
63.823,64.67399999999999,63.823,64.67399999999999,45.34,0
63.58,63.58,63.559,63.559,8.22,0
63.95,64.312,63.148,63.864,16.67,0
64.48100000000001,64.48100000000001,64.473,64.473,6.13,0
64.077,64.077,63.748999999999995,63.748999999999995,12.26,0
64.391,64.654,64.16,64.16,101.05,0
64.991,64.991,63.745,63.745,29.77,0
65.14399999999999,65.14399999999999,63.07,64.127,27.43,0
64.325,64.98,64.325,64.82300000000001,8.4,0
63.231,64.439,63.231,63.952,37.9,0
63.872,64.23100000000001,63.52,63.986999999999995,34.47,0
64.53699999999999,64.596,64.158,64.53699999999999,39.22,0
63.589,63.599,63.187,63.599,31.54,0
62.88399999999999,64.117,62.88399999999999,63.97,41.19,0
63.022,63.481,62.88399999999999,63.383,74.22,0
62.933,62.933,62.364,62.364,5.58,0
63.265,63.354,63.136,63.163999999999994,70.9,0
61.935,63.861999999999995,61.935,63.05,265.29,0
62.708,63.608000000000004,62.708,62.742,20.56,0
62.684,63.888000000000005,62.684,63.324,42.54,0
63.001999999999995,63.891999999999996,62.63,63.891999999999996,32.86,0
64.04899999999999,64.04899999999999,63.707,64.04899999999999,43.81,0
63.941,64.009,63.57899999999999,63.891999999999996,51.4,0
63.295,63.295,63.295,63.295,5.86,0
63.803999999999995,63.803999999999995,62.857,62.857,14.91,0
63.53,63.559,63.481,63.559,10.11,0
63.49,63.995,63.022,63.1,24.85,0
64.04899999999999,64.04899999999999,61.753,62.349,30.45,0
62.865,62.865,61.68600000000001,61.68600000000001,32.36,0
63.333999999999996,63.333999999999996,61.458,62.327,17.28,0
62.152,62.152,61.224,61.224,13.68,0
63.119,63.191,62.132,62.132,24.1,0
63.755,63.755,62.558,63.738,27.7,0
62.61,64.04899999999999,62.61,64.04899999999999,33.71,0
64.04899999999999,64.04899999999999,62.723,64.00399999999999,30.95,0
63.872,63.931000000000004,63.46,63.931000000000004,41.94,0
64.175,64.175,62.806000000000004,63.589,74.05,0
63.589,64.32600000000001,62.698,64.32600000000001,69.32,0
63.343999999999994,63.852,63.253,63.765,10.28,0
63.92100000000001,64.61,63.912,63.92100000000001,59.58,0
63.716,64.16,62.736999999999995,63.099,91.56,0
62.73,63.93,62.73,63.687,24.97,0
65.027,65.027,63.912,64.297,30.01,0
64.41,64.635,63.589,64.635,16.47,0
64.28,64.28,64.28,64.28,2.38,0
63.696000000000005,64.782,63.599,63.599,32.01,0
64.547,64.863,63.045,64.45,29.14,0
64.46,64.777,63.424,63.424,39.66,0
64.919,64.919,63.917,64.097,22.28,0
64.166,64.664,63.145,64.664,43.28,0
64.959,65.056,63.56100000000001,63.625,332.27,0
64.982,64.982,63.486999999999995,64.292,20.48,0
64.919,65.604,64.645,65.053,172.05,0
66.289,66.38600000000001,65.32,66.259,133.54,0
65.359,66.416,65.093,65.692,154.91,0
66.455,66.455,64.479,65.976,61.16,0
66.82600000000001,67.179,65.33,66.778,213.0,0
67.081,67.081,65.12100000000001,65.311,17.13,0
65.056,66.11399999999999,64.389,65.056,397.87,0
64.039,65.361,64.039,64.98100000000001,41.35,0
64.346,65.766,64.346,65.218,36.26,0
65.185,65.625,64.604,65.625,87.29,0
65.57,65.57,64.32600000000001,65.435,10.55,0
65.744,65.744,64.078,64.809,63.37,0
64.931,65.387,64.148,65.387,244.03,0
65.575,65.575,64.362,65.258,970.35,0
65.575,65.575,64.075,64.881,130.51,0
64.247,65.595,64.247,64.624,801.68,0
64.247,65.565,64.247,64.95100000000001,151.11,0
65.873,65.873,64.491,65.56,37.21,0
66.031,66.21,65.793,66.089,74.1,0
67.141,67.141,65.848,66.492,257.75,0
66.785,66.785,66.165,66.477,63.97,0
65.942,66.26899999999999,65.42699999999999,65.42699999999999,201.24,0
66.29,66.507,65.601,66.329,61.89,0
66.695,66.695,65.95,66.63600000000001,60.03,0
66.993,66.993,66.237,66.497,82.16,0
66.63600000000001,66.705,66.454,66.695,52.32,0
66.63600000000001,66.63600000000001,66.15899999999999,66.467,34.71,0
66.37,66.53699999999999,66.355,66.53699999999999,33.57,0
66.745,66.745,65.962,66.314,114.0,0
66.22,66.53699999999999,65.473,66.148,20.58,0
66.169,66.52600000000001,66.169,66.517,139.16,0
66.13,66.96300000000001,66.13,66.96300000000001,199.76,0
67.479,67.479,66.86399999999999,67.449,95.72,0
67.756,67.756,67.193,67.389,124.37,0
66.418,67.29,66.418,67.214,29.86,0
66.509,66.708,66.509,66.7,138.83,0
66.487,66.884,66.36,66.36,374.41,0
66.66,66.66,65.932,66.071,1631.0,0
66.199,66.21,65.993,66.21,110.36,0
66.755,66.755,66.352,66.527,236.32,0
66.596,66.596,66.309,66.497,90.04,0
66.367,66.497,66.152,66.352,88.02,0
66.438,66.467,66.378,66.378,12.64,0
66.477,66.973,66.477,66.913,67.29,0
67.082,67.219,66.885,67.161,28.28,0
67.449,67.57300000000001,67.23100000000001,67.528,64.06,0
67.342,67.64699999999999,67.27,67.539,62.57,0
67.697,67.925,67.558,67.865,57.87,0
68.014,68.014,67.637,67.815,263.69,0
67.845,67.92399999999999,67.607,67.857,51.29,0
68.123,68.351,68.123,68.345,454.57,0
68.222,68.227,68.032,68.164,17.14,0
68.579,68.579,68.07300000000001,68.22399999999999,31.41,0
67.895,68.028,67.895,67.905,27.09,0
68.143,68.143,67.949,68.11,48.74,0
68.077,68.077,67.67699999999999,67.67699999999999,54.62,0
